group,step,n,rollout/p_mean,rollout/p_std,info/H_p_bits_mean,info/H_p_bits_std,info/I_cumulative_bits_mean,info/I_cumulative_bits_std,entropy/action_avg_mean,entropy/action_avg_std,entropy/seq_cumulative_mean,entropy/seq_cumulative_std,reward_info/H_correct_bits_mean,reward_info/H_correct_bits_std,reward_info/H_spec_bits_mean,reward_info/H_spec_bits_std,reward_info/H_combined_bits_mean,reward_info/H_combined_bits_std,reward_info/H_sum_components_bits_mean,reward_info/H_sum_components_bits_std,noise/std_mean,noise/std_std,loss/value_mean,loss/value_std,train/success_rate_mean,train/success_rate_std,val/success_rate_mean,val/success_rate_std
baseline,3933,3,0.6217890228587521,0.04503477973562432,0.952624333772658,0.031579619840272376,3718.7431926143913,35.14109767888364,1.0603659709677047,0.04537661752179742,18.777113139451107,1.450027800421035,0.18118814773223701,0.31382707760153017,0.4993328153729302,0.47875191295536584,0.6141197946292606,0.6522657569603116,0.6805209631051673,0.7583321517663975,0.0,0.0,0.988001803557078,0.12617726518250122,,,,
baseline,3934,3,0.6115914261476468,0.020690726537031866,0.9628978173329985,0.013594880562082533,3719.706090431724,35.14166408091056,1.1257955657009528,0.055421461998436096,24.09096202280969,5.713989150306074,0.18118814773223701,0.31382707760153017,0.8589967506115249,0.08265108496832552,0.9737837298678551,0.28146796508764443,1.040184898343762,0.39647816256985574,0.0,0.0,0.9117737213770548,0.005841454389497959,,,,
baseline,3935,3,0.6280303304680961,0.051145036088985074,0.9468301086951271,0.03442348345727621,3720.65292054042,35.166025589392575,1.1303381054538864,0.07911369482942893,24.253963792424372,2.3512348447468616,0.0,0.0,0.8741854163032032,0.1089586256454907,0.8741854163032032,0.1089586256454907,0.8741854163032032,0.1089586256454907,0.0,0.0,0.9585752089818319,0.07069333868863523,,,,
baseline,3936,3,0.6300359020851284,0.02949084000656059,0.9488595060063245,0.021219280144531397,3721.601780046425,35.176010909625525,1.1870461452682064,0.11984002147934716,23.276114175242682,2.7294834507693393,0.18118814773223701,0.31382707760153017,0.7697588568583461,0.20855775210629107,0.8845458361146763,0.38290912011225514,0.9509470045905832,0.49230743803232413,0.0,0.0,0.9432962338129679,0.08807082440598382,,,,
baseline,3937,3,0.6115014474008377,0.030245357859144298,0.9619794369292811,0.018436774121959026,3722.5637594833547,35.189753927971516,1.2075089670854087,0.04373738566970454,25.821805491525804,5.421547771960417,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.0,0.0,0.9500202933947245,0.05973128183738829,,,,
baseline,3938,3,0.6223636179590439,0.03856794144707081,0.9533064400655641,0.028146598910630996,3723.5170659234204,35.21660598460705,1.1666285316180647,0.06733290838080644,26.30254081090388,1.4854936498038218,0.0,0.0,0.8326661487053016,0.25140388246473533,0.8326661487053016,0.25140388246473533,0.8326661487053016,0.25140388246473533,0.0,0.0,0.9572867552439371,0.04484408112973862,,,,
baseline,3939,3,0.6454309065767694,0.055941706446866565,0.9315319750226974,0.04594727713522105,3724.448597898443,35.25719156434167,1.1598537497569212,0.08302833191231772,24.44323808595146,4.242596146891959,0.18118814773223701,0.31382707760153017,0.7849475225500244,0.22935415807323314,0.9201605432927322,0.4412308897188158,0.9661356702822613,0.5176732991211729,0.0,0.0,0.9941784143447876,0.0914945676003306,,,,
baseline,3940,3,0.603720637476676,0.051976684889915574,0.9633261570132471,0.02827548144626378,3725.411924055456,35.280583988344105,1.1955472933711906,0.06699610028468272,23.11281445405135,1.43412437171317,0.0,0.0,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,0.0,0.0,1.0012612144152324,0.02917434810098515,,,,
baseline,3941,3,0.6024020345369768,0.050414735341171135,0.9643753721732646,0.03441254329839118,3726.37629942763,35.269506713202695,1.1365051986453185,0.13582529478215738,22.72642091669675,3.1791881758672518,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.0,0.0,0.9642791350682577,0.08554279379374398,,,,
baseline,3942,3,0.6139419871036585,0.019469574905185853,0.9614386496869312,0.013165830671179594,3727.3377380773168,35.28204214940611,1.1873605749545697,0.08949807232906228,26.52210588806281,7.596269506588518,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.0,0.0,0.9122402667999268,0.1029103404243481,,,,
baseline,3943,3,0.6006942384870704,0.045179740808023845,0.9664556795470259,0.025503375518459378,3728.3041937568637,35.3052946981449,1.198776746450528,0.08600498820297696,25.45829127945044,0.7701493620369272,0.36237629546447403,0.31382707760153017,0.9219040424584805,0.0984765724562859,1.1556390622257193,0.2186635592276013,1.2842803379229546,0.2563881516046585,0.0,0.0,0.9496954282124838,0.14997658647417264,,,,
baseline,3944,3,0.6220020818174469,0.02865083231745371,0.9549441463540919,0.019321184432838746,3729.259137903218,35.319416003778485,1.150274494350974,0.03836005925108899,23.474809763108237,2.8293199898148256,0.18118814773223701,0.31382707760153017,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,0.8617091108374041,0.2833972568427994,0.0,0.0,0.951058049996694,0.09258788574490458,,,,
baseline,3945,3,0.6077534467911959,0.035028482661134654,0.9637591303482211,0.021868437447436717,3730.222897033566,35.339708861407814,1.162150300918223,0.11876758682576521,25.315693761648628,5.986110478112977,0.18118814773223701,0.31382707760153017,0.7697588568583461,0.20855775210629107,0.8530921901911984,0.2733303609117317,0.9509470045905829,0.40565030281430153,0.0,0.0,0.9469866355260214,0.03456530911056572,,,,
baseline,3946,3,0.6379110166271581,0.032067098084685275,0.9422465061246511,0.02789579280521213,3731.1651435396907,35.3668134301797,1.1733665970517924,0.058729572105970844,26.7257962873532,1.907200546553769,0.18118814773223701,0.31382707760153017,0.9696226686137579,0.026307540677165193,1.0844096478700882,0.18705575467174027,1.150810816345995,0.30153524291996026,0.0,0.0,1.006787081559499,0.028149783471165216,,,,
baseline,3947,3,0.6286595394736842,0.03839507288297399,0.9486354119581675,0.031327292307466524,3732.113778951649,35.39691921359693,1.1462877933635587,0.011592937728540762,25.047462167565204,2.598781948135987,0.18118814773223701,0.31382707760153017,0.8174774830136234,0.23721565090926455,0.9322644622699539,0.37810301835073884,0.9986656307458605,0.4787519129553659,0.0,0.0,0.9381239612897238,0.0602307782244388,,,,
baseline,3948,3,0.6556640625,0.022116930853332554,0.927870520653603,0.01977438874542624,3733.0416494723027,35.40811831361594,1.1836310085520068,0.03652691740791151,25.18909938201315,1.1933062396888703,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.0,0.0,0.9505673050880432,0.046554609155849455,,,,
baseline,3949,3,0.6154395411741134,0.02811640956255485,0.9595899541059829,0.019472987926577638,3734.0012394264086,35.42537878873019,1.0841086474954122,0.0862422731885336,22.917906007606586,2.535063097332036,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.0,0.0,0.9104009866714478,0.0797403117033358,,,,
baseline,3950,3,0.62812564236199,0.032765189130165004,0.9498732802190909,0.026661356034584825,3734.951112706627,35.45159694384029,1.0902680104667064,0.07860593788003206,19.775097398348322,3.454687766678983,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.0,0.0,0.9511760473251343,0.029886696979489782,0.6666666666666666,0.5773502691896258,0.9166666666666666,0.14433756729740646
baseline,3951,3,0.5992393621703966,0.08756276921212294,0.9557640256444492,0.06276203160090287,3735.906876732272,35.51434242904052,1.140053331034471,0.07546787088961714,24.246064351978788,2.7307614999682306,0.0,0.0,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,0.0,0.0,1.007643183072408,0.06782098518287,,,,
baseline,3952,3,0.5891704073213789,0.052675413403172756,0.9713845311213638,0.03059778051452188,3736.878261263393,35.54484541815093,1.1655376594720182,0.08167921671342429,22.407607047817475,3.0204784169924412,0.0,0.0,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,0.0,0.0,0.9621695081392924,0.06965808343980649,,,,
baseline,3953,3,0.5634653648903399,0.10142077770843538,0.9680406404295656,0.0449115265749212,3737.846301903822,35.58971311843971,1.2057992513999243,0.17755168715350395,21.546438977481785,5.011690224031856,0.0,0.0,0.8741854163032032,0.10895862564549072,0.8741854163032032,0.10895862564549072,0.8741854163032032,0.10895862564549072,0.0,0.0,0.870766262213389,0.0684199230985213,,,,
baseline,3954,3,0.5852130443469371,0.0794490020888599,0.9662558745420404,0.049790259191764344,3738.8125577783644,35.63883592335695,1.1914842085764443,0.06271219625003904,25.594377648758847,3.1115754872598824,0.18118814773223701,0.31382707760153017,0.9544340029220796,0.0,1.104835689356466,0.2605033624483998,1.1356221506543165,0.3138270776015302,0.0,0.0,0.8841585318247477,0.05435780084815188,,,,
baseline,3955,3,0.5776190546499724,0.06625824124266513,0.9739182374904772,0.02483516678471407,3739.786476015855,35.660516971919805,1.148805148508272,0.09370232211425257,23.10672472657161,3.437985432032213,0.0,0.0,0.8741854163032032,0.1089586256454907,0.8741854163032032,0.1089586256454907,0.8741854163032032,0.1089586256454907,0.0,0.0,0.9407965540885925,0.015029262316636845,,,,
baseline,3956,3,0.6023785150918429,0.05533888245055136,0.9634015906071678,0.03147999094483303,3740.749877606462,35.66346924027918,1.1351371391618468,0.0745905474690068,26.493752115137127,5.298799114684442,0.18118814773223701,0.31382707760153017,0.9848113343054363,0.026307540677165193,1.1200243550481441,0.2483966298870687,1.1659994820376733,0.327773610807819,0.0,0.0,0.9693293968836466,0.06818891872123191,,,,
baseline,3957,3,0.6187974568612266,0.013537206985877466,0.9585123177307914,0.009773408969829103,3741.708389924193,35.658729204942844,1.157115484017129,0.008800196210878767,21.360467371854412,2.446028431201903,0.0,0.0,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.0,0.0,0.9419112205505371,0.05045115905852328,,,,
baseline,3958,3,0.639148850965507,0.008276555544977134,0.9432443911698157,0.006920871181866729,3742.651634315362,35.657422997270906,1.1171985382599936,0.054822448391330214,21.392611745390468,2.8829586027849774,0.0,0.0,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.9219040424584805,0.0984765724562859,0.0,0.0,0.9869448145230612,0.03159294929496372,,,,
baseline,3959,3,0.6318614008218119,0.005761846327898672,0.9491635785861151,0.004432046642142567,3743.6007978939488,35.659427125622415,1.1563845597383837,0.06490631174786902,23.46782505927941,2.681595949153634,0.0,0.0,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,0.0,0.0,0.9828728834788004,0.04268077934725546,,,,
baseline,3960,3,0.6496294506246175,0.023808526427964282,0.9331935920458153,0.02218089367338559,3744.5339914859946,35.65294269115817,1.1436919355620991,0.03192722036921994,24.800902949403408,4.95567051455497,0.18118814773223701,0.31382707760153017,0.6514780009730647,0.5646563152363178,0.766264980229395,0.6802140244735789,0.8326661487053019,0.7628894411936049,0.0,0.0,0.9837423960367838,0.05935173034737085,,,,
baseline,3961,3,0.6175194135131729,0.027207817122316336,0.9582660268295077,0.019021346664182287,3745.492257512824,35.6488719933104,1.1423894129671133,0.041704471967782,22.665282762361212,1.2606849064922174,0.18118814773223701,0.31382707760153017,0.8589967506115249,0.08265108496832552,0.9737837298678551,0.28146796508764443,1.040184898343762,0.39647816256985574,0.0,0.0,0.9361276030540466,0.06209241005999488,,,,
baseline,3962,3,0.6390300855290559,0.05606261383314474,0.9369054389365993,0.047245586000931636,3746.429162951761,35.63690883125912,1.1078336585631379,0.032751734055556626,23.159284621311468,4.775810372640328,0.18118814773223701,0.31382707760153017,0.7697588568583461,0.20855775210629107,0.8845458361146763,0.3829091201122552,0.9509470045905832,0.49230743803232413,0.0,0.0,0.9934582710266113,0.06217601227472358,,,,
baseline,3963,3,0.6513727723931748,0.0525507665920336,0.9270461526549093,0.04286007976981747,3747.356209104415,35.64786074382515,1.167939292298515,0.0813560979004657,23.916780950680344,2.3230676791390317,0.0,0.0,0.9544340029220796,0.0,0.9544340029220796,0.0,0.9544340029220796,0.0,0.0,0.0,0.9733959039052328,0.006772596461344059,,,,
baseline,3964,3,0.6252580285305308,0.0543145122951442,0.9482376237258393,0.03534954980138824,3748.3044467281416,35.65696489054843,1.1329812935053971,0.014672600957785414,23.3415049166577,1.8033605694316586,0.0,0.0,0.6957096287968456,0.26352319158642973,0.6957096287968456,0.26352319158642973,0.6957096287968456,0.26352319158642973,0.0,0.0,0.9157081047693888,0.12568952698447264,,,,
baseline,3965,3,0.6418624856716076,0.04438561817162399,0.936982816690446,0.03877328954827402,3749.241429544832,35.64548927023786,1.1589910551900748,0.0393463931003864,27.569070282578593,3.845534784486062,0.18118814773223701,0.31382707760153017,0.6037593748177873,0.5313172532368865,0.6870927081506398,0.5958280325140789,0.7849475225500244,0.7025562410392593,0.0,0.0,0.9352767467498779,0.011996812475946795,,,,
baseline,3966,3,0.6239098726471105,0.031812277922139594,0.9531658611360313,0.022229869817991788,3750.194595405968,35.66133120626956,1.1592608697075237,0.06563473484232636,26.804477188815795,4.428498981395945,0.18118814773223701,0.31382707760153017,0.6037593748177873,0.5313172532368865,0.7389723955604953,0.7056035587613779,0.7849475225500244,0.7721190148031741,0.0,0.0,0.8880534569422404,0.033164393099832885,,,,
baseline,3967,3,0.5983555955538714,0.023717846069973413,0.9707761800723982,0.014150039361575124,3751.16537158604,35.650065759150735,1.1757906401625526,0.07043908014070904,25.726854346778595,6.151020824230437,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.0,0.0,0.9678901433944702,0.045590943157649964,,,,
baseline,3968,3,0.6017239962893346,0.027697678391836695,0.9683989070542797,0.015353997826668636,3752.1337704930943,35.63480139316262,1.178676340241547,0.025499995344041897,21.924859827403907,1.1359162475576017,0.0,0.0,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.0,0.0,1.0074491103490193,0.08367833108424674,,,,
baseline,3969,3,0.620799182721835,0.0634153385462147,0.9492967873356899,0.04124719393048032,3753.08306728043,35.67075975577253,1.1524479528538596,0.07399287020553261,25.413507896206738,4.3206485045976075,0.18118814773223701,0.31382707760153017,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.9509470045905831,0.13795843607171268,0.0,0.0,0.9487295746803284,0.062382970311812724,,,,
baseline,3970,3,0.6247134033077965,0.07480022274802356,0.9431609343889168,0.0534798881510807,3754.026228214819,35.72125363969483,1.1898671267671834,0.13494167016531278,27.754315525704502,7.613023360863607,0.0,0.0,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.0,0.0,1.01903369029363,0.06938094702076784,,,,
baseline,3971,3,0.6067793165472806,0.04549973571350483,0.9626826397243947,0.027003890001327628,3754.988910854543,35.725390274445246,1.1934561596447866,0.093295658708546,23.182951805999405,2.947982521395543,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.0,0.0,0.9277450442314148,0.03112662258871258,,,,
baseline,3972,3,0.6055488943571765,0.05745213765569827,0.9610138163091566,0.029955634128773997,3755.9499246708524,35.74163158562214,1.1122371292218316,0.11522409165568974,22.947966065793782,2.2931321985943627,0.18118814773223701,0.31382707760153017,0.6328023369498899,0.154564565940939,0.7161356702827423,0.2989021332375125,0.8139904846821269,0.4683916435424692,0.0,0.0,0.9161402583122253,0.09181312177457966,,,,
baseline,3973,3,0.6136944543899431,0.06866290268712254,0.9528454530430208,0.04172715749386095,3756.9027701238956,35.748226576099306,1.1492332283532039,0.04101329670049717,23.73922989121316,2.7212383575965435,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.0,0.0,0.9600201447804769,0.07790922183258288,,,,
baseline,3974,3,0.6396346363250797,0.03274544696975569,0.9407297806611848,0.0290592312562498,3757.8434999045567,35.73781969544024,1.14572650277045,0.11886249054370526,20.36800384024104,1.6901743790937487,0.0,0.0,0.6362893352813864,0.5510427285107947,0.6362893352813864,0.5510427285107947,0.6362893352813864,0.5510427285107947,0.0,0.0,1.012878179550171,0.06301172481198407,,,,
baseline,3975,3,0.6182634601626877,0.007667533053206479,0.9591393532019853,0.005397864313755612,3758.802639257759,35.73714620823882,1.1502969308277262,0.08440298837357695,22.318574669847916,3.4225543292068106,0.0,0.0,0.8478548143969801,0.26352319158642973,0.8478548143969801,0.26352319158642973,0.8478548143969801,0.26352319158642973,0.0,0.0,1.0212557514508565,0.031784843906631846,,,,
baseline,3976,3,0.6103647277954912,0.012122964713282338,0.9642669085675982,0.007713132383065055,3759.766906166327,35.73760276436226,1.1516202945085594,0.037541726071231726,24.471817386858863,1.1702321677740104,0.18118814773223701,0.31382707760153017,0.7697588568583461,0.20855775210629107,0.8530921901911985,0.2733303609117317,0.9509470045905831,0.40565030281430153,0.0,0.0,0.9618122975031534,0.040614959298864155,,,,
